I,ID,ID1,LONV,LATV,COG_G,DA,CO_STOCK,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g14esa3a,g15esa3a,g16esa3a,g18esa3a,g19esa3a,g21esa3a,gacgem3a,gachws3a,galhws3a,garhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,ghshws3a,gkshws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gphhws3a,gplhws3a,grghws3a,gsnhws3a,gsthws3a,gumhws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,lasmod3a,ln1dms3a,ln2dms3a,lnmdms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a,precivs,dem30vs,ndvivs,tempovs,tempevs,acrisolvs,alisolvs,drenajevs,suelostvs,cober1vs,geolovs,arenovs,cambivs,ferravs,fluvivs,gleyvs,histo1vs,histo2vs,leptovs,luvivs,Phaevs
229,22,329,-68.1341,10.4514,13.087,1.5,5.89,258.5553466,0.983077466,1.570632815,4.828218937,20300.35938,46535.1875,0.270568758,1.23E-05,6.96E-05,-14.62277031,2.866208315,57.44577408,201.1095886,1165.396484,0.147170648,299,15230,5388,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,18,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,33,21.05771255,100,0,0,0,0,0,0,0,0,0,0,0,6,48,21,-103,1,23,1552,95,47,140,140,19,1,31,22,26,2,24,16,21,2,101,25,26,26,27,28,26,0,1265,161,9441,27.7045002,269,0,0,42,7,2,99,0,70,0,0,0,0,0.504299998,0,30,0
73,23,330,-68.1480,10.4613,16.233,1.382,6.73,126.5277637,0.792402864,1.570631504,5.378801823,103280.5156,-193565.7188,5.276338577,-3.68E-07,0.006898353,-8.74127388,9.278425217,47.11971283,79.40805054,1287.197754,0.058106039,83,15382,5506,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,19,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,32,20.92426109,100,0,0,0,0,0,0,0,0,0,0,0,6,52,19,-111,6,25,1531,113,49,97,96,19,1,31,23,26,2,24,14,21,2,104,25,26,27,27,28,26,0,1067,48,9035,28.43899918,266,0,0,42,7,2,99,0,70,0,0,0,0,0.738300025,0,30,0
201,24,331,-68.1535,10.4309,11.256,1.5,5.07,154.694511,1.813079953,1.570395231,1.131675601,-150525.0313,22195.48242,-11.17081833,-7.25E-06,0.00538223,-7.565324306,9.82584095,96.28668976,58.40781403,1281.624268,0.043586876,107,15244,5607,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,123,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,31,20.51473808,100,0,0,0,0,0,0,0,0,0,0,0,6,48,21,-30,1,7,1478,110,55,113,115,4,1,30,21,26,2,24,15,21,2,95,25,26,26,27,28,25,0,1284,164,8874,27.68499947,270,0,0,42,7,2,123,0,70,0,0,0,0,0.390599996,0,30,0
266,25,332,-68.1890,10.4444,9.411,1.411,3.98,377.9164931,0.870208383,1.570644617,5.074294567,467775.5938,566373.625,12.95627022,1.08E-05,9.49E-05,-14.20861053,3.160735607,79.53155518,298.3849487,1030.150146,0.224596962,400,14398,5232,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,74,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,33,21.19087982,100,0,0,0,0,0,0,0,0,0,0,0,6,40,25,-33,3,8,1547,78,40,146,139,19,1,31,17,25,2,23,9,20,3,91,24,24,25,26,27,25,0,1245,379,3976,26.28750038,243,0,0,42,7,2,123,0,70,0,0,0,0,0.994799972,0,30,0
296,26,333,-68.1810,10.4386,20.628,1.4,8.66,486.361629,1.054070592,1.570699811,0.01189174,660232.875,540861.0625,15.38001156,4.33E-06,7.85E-05,-14.85058117,3.043058395,90.41212463,395.9495239,932.5246582,0.298048347,540,13989,5008,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,74,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,32,21.67522049,100,0,0,0,0,0,0,0,0,0,0,0,6,32,26,-27,2,6,1563,66,36,146,138,30,1,29,20,24,2,23,10,20,3,84,23,24,25,26,26,24,0,1176,531,9515,25.29949951,237,0,0,42,7,2,123,0,70,0,0,0,0,0,0,30,0
297,27,334,-68.1771,10.4294,49.063,1.45,21.34,543.0276963,2.285140038,1.570452452,1.970581532,313576.7813,535496.75,11.68064594,1.36E-05,6.94E-05,-13.99067116,2.803113222,103.1179886,439.909729,882.9499512,0.332544506,597,14193,5062,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,157,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,36,21.1645813,100,0,0,0,0,0,0,0,0,0,0,0,6,35,25,-23,2,6,1561,56,32,142,133,7,1,30,20,24,2,23,10,20,3,83,23,24,25,26,27,24,0,1126,551,9270,25.16950035,230,0,0,42,5,2,123,0,70,0,0,0,0,0.308600008,0,30,0
204,28,335,-68.1711,10.4491,13.724,1.399,5.76,275.5008254,1.598621607,1.570736289,0.824769139,527216.75,281252.6563,12.36952496,-1.47E-06,0.000172846,-14.13095379,3.864124775,75.86739349,199.6334229,1140.128174,0.14900668,263,15368,5486,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,81,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,30,21.22826958,100,0,0,0,0,0,0,0,0,0,0,0,6,49,22,-34,2,8,1521,105,52,134,135,43,1,30,17,25,3,23,9,20,3,89,24,24,26,27,27,25,0,1217,167,8652,27.66550064,258,0,0,42,7,2,123,0,70,0,0,0,0,0.852299988,0,30,0
325,29,336,-68.1400,10.3556,31.163,1.5,14.02,1090.72267,0.812081218,1.570746899,5.730901241,1219221.875,252439.875,14.52065372,-1.39E-05,8.12E-05,-15.48617554,3.063572168,198.4073334,892.3153076,409.8588867,0.685250342,1157,12822,4730,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,412,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,30,22.32942009,100,0,0,0,0,0,0,0,0,0,0,0,5,21,23,-22,-2,5,1543,59,35,135,122,51,1,25,18,22,2,21,12,18,2,62,20,21,21,22,24,21,0,1051,975,7309,22.41349983,217,0,0,42,5,2,123,0,70,0,0,0,0,0.83950001,0,30,0
340,30,337,-68.1789,10.3261,41.374,1.449,17.98,1560.66698,0.790312827,1.570710778,5.597307682,1129306.625,1508269.875,23.73462868,1.19E-05,7.32E-05,-15.04147625,3.000588894,249.8115845,1310.855469,0,1,1611,12234,4052,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,811,0,0,0,70,37,0,0,0,0,0,40,15,0,30,0,0,0,0,0,0,0,0,0,0,33,22.56560516,100,0,0,0,0,0,0,0,0,0,0,0,5,12,17,-13,-4,3,1594,79,47,163,147,33,1,22,14,18,2,18,9,16,2,59,18,19,17,18,19,19,0,1295,1562,6688,18.59799957,175,0,0,42,5,2,123,0,70,0,0,0,0,1.896499991,0,30,0
337,31,338,-68.1808,10.3365,42.168,1.5,18.98,1431.86181,1.082168221,1.570731521,0.05946067,1267171,1282673.125,13.96622372,6.40E-06,9.22E-05,-15.0880022,3.142567158,238.2720947,1193.589722,100.2216797,0.922537625,1479,12953,4727,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,865,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,34,22.94000626,100,0,0,0,0,0,0,0,0,0,0,0,5,20,22,-15,-1,4,1572,75,43,157,140,40,1,23,15,19,2,19,9,16,2,58,18,20,18,18,20,19,0,1139,1408,1520,19.59900093,182,0,0,42,5,2,123,0,70,0,0,0,0,1.402799964,0,30,0
307,32,339,-68.1442,10.3796,12.517,1.5,5.63,543.027521,0.859043777,1.570748687,5.104615211,-251225.0156,-718818.5625,-0.68744421,5.90E-06,0.000154012,-14.47762394,3.775984764,165.773407,377.2541199,937.0537109,0.287036359,544,13820,5316,2,0,2,0,0,2,0,0,2,0,2,2,0,0,100,0,0,0,261,0,0,0,70,37,0,0,0,0,0,160,1,0,30,0,0,0,0,0,0,0,0,0,0,33,21.01651192,100,0,0,0,0,0,0,0,0,0,0,0,5,33,26,-19,-1,5,1484,53,32,154,143,56,1,27,16,23,2,23,13,20,2,72,23,23,23,24,26,23,0,1179,390,8263,26.2159996,255,0,0,42,5,2,4,0,70,0,0,0,0,0.298500001,0,30,0
244,34,341,-68.2856,10.3092,12.949,1.45,5.63,320.1946679,2.094344854,1.570630312,1.570767999,-480358.5938,-1085977.125,-11.9622097,21.39944839,0.000544402,-11.4317646,5.409476757,331.9595642,9.634552002,1132.01416,0.008439156,297,14155,5254,14,0,14,25,50,14,25,0,14,0,14,8,0,0,0,0,0,0,72,0,0,0,70,37,0,0,0,0,0,30,13,0,30,0,0,0,0,0,0,0,0,0,0,34,21.03225708,0,0,0,0,0,0,0,0,0,0,0,100,6,44,22,-58,11,13,1456,81,47,162,146,18,1,31,20,26,3,23,17,20,1,97,26,30,27,27,27,25,0,1311,286,7937,26.8920002,249,0,0,42,5,14,111,0,70,0,0,0,0,0.092900001,0,30,0
245,35,342,-68.2861,10.3109,12.949,1.45,5.63,320.1946679,2.094344854,1.570630312,1.570767999,-480358.5938,-1085977.125,-11.9622097,21.39944839,0.000544402,-11.4317646,5.409476757,331.9595642,9.634552002,1132.01416,0.008439156,297,14155,5254,14,0,14,25,50,14,25,0,14,0,14,8,0,0,0,0,0,0,72,0,0,0,70,37,0,0,0,0,0,30,13,0,30,0,0,0,0,0,0,0,0,0,0,34,21.03225708,0,0,0,0,0,0,0,0,0,0,0,100,6,44,22,-58,11,13,1456,81,47,162,146,18,1,31,20,26,3,23,17,20,1,97,26,30,27,27,27,25,0,1311,286,7937,26.8920002,249,0,0,42,5,14,111,0,70,0,0,0,0,0.092900001,0,30,0
319,36,343,-68.2432,10.3315,18.947,1.45,8.24,748.387972,1.456891179,1.570748806,4.088417053,-390952.0938,-29558.84766,-4.539631844,2.85E-05,0.000118295,-14.74397659,3.581894636,284.7113953,463.6766052,728.6464844,0.388885021,769,14297,5021,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,309,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,38,20.40349197,100,0,0,0,0,0,0,0,0,0,0,0,6,30,24,-20,1,5,1494,44,31,141,124,51,1,29,19,24,2,22,14,19,2,71,24,26,26,23,25,24,0,1018,756,8068,23.83699989,224,0,0,42,5,2,123,0,70,0,0,0,0,0.399800003,0,30,0
102,37,344,-72.2196,8.2865,13.57,1.4,5.7,69.22222974,0.793850243,1.568066597,5.633315086,-24727.72656,-40458.55469,-4.49244833,-7.40E-07,0.001885506,-7.692350864,6.527692795,69.222229,0,1866.088623,0,68,14833,5264,14,0,14,0,75,14,25,0,14,0,14,14,0,0,0,0,0,0,141,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.70680428,0,0,0,0,0,0,0,0,0,0,0,100,7,21,11,-16,-2,4,1562,243,189,166,194,1,1,34,23,28,3,26,12,21,4,131,26,29,28,29,32,28,0,2368,69.00219727,7074,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,2.756400108,0,0,0
99,38,345,-72.2335,8.2984,4.58,1.55,2.13,67.05556017,0.922398329,1.564962029,6.047641754,-15399.625,-12821.17676,-7.712846756,-2.92E-06,0.00454577,-5.591709137,8.535658836,67.05555725,0,1847.196045,0,67,15268,5441,14,0,14,0,100,14,0,0,14,0,14,14,0,0,0,0,0,0,148,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.69944191,0,0,0,0,0,0,0,0,0,0,0,100,7,22,14,-14,-3,3,1564,243,189,168,199,0,1,33,22,28,3,24,13,21,3,132,26,30,28,29,31,29,0,2385,66,5251,28.3220005,276,0,0,23,3,14,111,0,100,0,0,0,0,4.775400162,0,0,0
211,40,347,-68.3283,10.4125,9.608,1.466,4.23,256.6388505,0.938602626,1.570371747,4.916169643,-499735.3125,395346.75,-30.63844109,16.77893448,0.035211843,-5.630144596,14.3058939,273.4177856,0,1098.320068,0,217,15020,5501,2,0,14,0,0,14,100,0,2,0,2,2,0,0,0,0,0,0,40,0,0,0,60,72,0,0,40,0,0,40,17,0,0,0,0,0,0,0,0,0,0,0,0,33,21.00148582,60,0,0,0,0,0,0,0,0,0,0,40,6,48,20,-6,-2,2,1507,104,53,152,139,3,1,28,21,25,2,24,18,20,1,94,24,26,27,25,27,25,0,1343,181,8213,27.57449913,258,0,0,42,7,2,123,0,60,0,0,40,0,0,0,0,0
51,41,348,-72.3135,8.5469,20.19,1.4,8.48,28.61111406,1.520402908,1.562415361,0.716201186,-7234.881348,-5785.89502,-6.820599556,4.38E-07,0.020873403,-4.166289806,10.55783939,28.6111145,0,1467.647217,0,28,11876,4803,9,0,9,0,100,14,0,0,9,0,9,14,0,0,0,0,0,0,76,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.69725037,0,0,0,0,0,0,80,0,0,0,0,20,7,15,9,2,NA,NA,1570,196,139,184,193,0,1,35,23,28,2,26,17,22,3,134,27,32,31,30,31,28,0,2137,28.00959969,7554,28.57550049,282,0,0,23,5,14,111,0,100,0,0,0,0,13.98519993,0,0,0
50,44,351,-72.2942,8.5483,9.11,1.4,3.83,28.4722241,1.425956488,1.559411049,0.582740426,-6419.005371,-3125.806641,-8.627842903,-8.22E-07,0.005585783,-5.815694809,7.139719486,28.06033325,0.41189003,1453.256104,0.000283345,29,13941,5020,9,0,9,50,50,14,0,0,9,0,9,14,0,0,0,0,0,0,132,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.69725037,0,0,0,0,0,0,80,0,0,0,0,20,7,17,9,2,NA,NA,1570,196,140,181,189,0,1,35,22,28,2,25,19,22,2,134,26,33,30,30,31,28,0,2117,28.00309944,7390,28.56900024,281,0,0,23,5,14,111,0,100,0,0,0,0,13.18630028,0,0,0
47,45,352,-72.2977,8.5551,11.89,1.4,4.99,27.75000513,1.321965456,1.563625574,0.431573898,-6627.711426,-2834.263428,-8.928325653,5.93E-07,0.012414434,-5.26215744,8.748646736,27.26153946,0.488466263,1443.247803,0.000338335,28,14357,5307,9,0,9,25,75,14,0,0,14,0,14,9,0,0,0,0,0,0,129,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.69725037,0,0,0,0,0,0,40,0,0,0,0,60,7,18,11,2,NA,NA,1570,194,138,180,187,0,1,36,22,28,3,25,18,22,2,134,26,33,30,29,32,28,0,2096,28,8383,28.56900024,282,0,0,23,5,14,111,0,100,0,0,0,0,14.73919964,0,0,0
48,46,353,-72.3059,8.5534,16.82,1.35,6.81,28.16667046,1.219933033,1.562060475,0.28029862,-4737.775391,-1882.970581,-7.649279118,-6.11E-07,0.013705756,-4.777542114,9.265699387,27.5818882,0.584781647,1450.265625,0.000403061,29,14651,5073,9,0,9,0,25,14,75,0,9,0,14,14,0,0,0,0,0,0,93,0,0,0,100,72,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.69725037,0,0,0,0,0,0,60,0,0,0,0,40,7,21,10,2,NA,NA,1570,194,138,182,189,0,1,36,22,28,3,26,20,23,2,134,26,33,30,29,32,28,0,2107,28,7336,28.56900024,282,0,0,23,5,14,111,0,100,0,0,0,0,13.50189972,0,0,0
55,47,354,-72.2775,8.5427,20.19,1.4,8.48,28.11111256,0.784635127,1.560831189,5.439033031,-858.9221802,-4768.769531,0.164141208,3.22E-08,0.003833574,-5.919895649,7.181446075,27.65276337,0.458349228,1438.200195,0.000318595,28,12156,5237,9,0,9,25,0,14,75,0,14,0,14,14,0,0,0,0,0,0,204,0,0,0,100,72,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.68053055,0,0,0,0,0,0,40,0,0,0,0,60,7,16,9,2,NA,NA,1570,196,139,178,185,0,1,32,22,28,2,25,18,23,2,134,26,33,30,29,31,27,0,2086,29,8647,28.5625,281,0,0,23,5,14,111,0,100,0,0,0,0,15.05140018,0,0,0
52,49,356,-72.3108,8.5423,24.01,1.35,9.72,28.61111406,1.520402908,1.562415361,0.716201186,-7234.881348,-5785.89502,-6.820599556,4.38E-07,0.020873403,-4.166289806,10.55783939,28.6111145,0,1467.647217,0,28,11876,4803,9,0,9,0,100,14,0,0,9,0,9,14,0,0,0,0,0,0,76,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.69725037,0,0,0,0,0,0,80,0,0,0,0,20,7,15,9,2,NA,NA,1570,196,139,184,193,0,1,35,23,28,2,26,17,22,3,134,27,32,31,30,31,28,0,2137,28.00959969,7554,28.57550049,282,0,0,23,5,14,111,0,100,0,0,0,0,13.98519993,0,0,0
56,50,357,-72.3023,8.5410,33.41,1.4,14.03,29.27778299,1.270622373,1.563586354,0.355957955,-8110.010254,-4496.855957,-8.539052963,-5.53E-07,0.012442437,-5.066223145,9.08836174,29.27778244,0,1470.716064,0,29,10176,4957,9,0,9,25,75,14,0,0,14,0,14,14,0,0,0,0,0,0,97,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,33,20.67418671,0,0,0,0,0,0,40,0,0,0,0,60,7,12,5,-2,NA,1,1570,198,141,183,193,0,1,35,23,28,2,25,17,22,2,134,26,32,30,30,31,28,0,2144,30,8424,28.55599976,281,0,0,23,5,14,111,0,100,0,0,0,0,12.4907999,0,0,0
320,51,358,-68.3045,10.2834,16.729,1.5,7.53,774.8622836,1.650010824,1.570760846,0.897551119,233845.1094,37775.59766,1.956802249,2.11E-05,0.000290992,-14.13604736,4.288399696,375.3073425,399.5549622,718.4785156,0.357372999,743,14699,5885,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,243,0,0,0,70,37,0,0,0,0,0,40,16,0,30,0,0,0,0,0,0,0,0,0,0,33,21.4838047,100,0,0,0,0,0,0,0,0,0,0,0,5,44,22,-24,2,6,1459,42,30,140,115,67,1,26,20,23,2,21,14,18,2,65,22,25,27,24,25,22,0,1001,631,7256,24.64949989,218,0,0,42,5,2,123,0,70,0,0,0,0,0,0,30,0
327,54,361,-68.2375,10.2791,25.625,1.467,11.28,1123.222664,0.787229359,1.570759773,5.558493137,-46634.39453,1062171.875,-2.815681934,-7.79E-06,0.000145993,-14.56392384,3.9132967,348.2956543,774.927002,369.2749023,0.677264214,1116,13965,5031,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,231,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,31,22.27951241,100,0,0,0,0,0,0,0,0,0,0,0,5,30,25,-20,-1,5,1501,58,36,158,133,66,1,26,17,22,2,20,15,17,1,62,21,25,24,22,24,20,0,1083,1077,8351,21.75049973,212,0,0,42,5,2,123,0,70,0,0,0,0,0,0,30,0
279,55,362,-68.3211,10.3255,15.929,1.503,7.18,504.056138,1.685075641,1.570733309,0.947385192,379569.3438,-72042.67188,9.123749733,1.44E-05,0.000320528,-13.23287392,4.579829693,335.446991,168.6091614,950.7009277,0.150636688,471,15239,5325,8,0,14,25,25,14,50,0,9,0,9,14,0,0,0,0,0,0,50,0,0,0,70,37,0,0,0,0,0,30,16,0,30,0,0,0,0,0,0,0,0,0,0,33,21.23744011,0,0,0,0,0,20,40,0,0,0,0,40,6,21,13,-22,3,5,1488,63,38,156,133,35,1,30,20,26,2,22,17,19,1,74,24,27,27,25,27,24,0,1167,438,6695,25.90399933,232,0,0,42,5,14,123,0,70,0,0,0,0,0,0,30,0
317,56,363,-68.2797,10.2675,16.958,1.426,7.25,719.8065859,1.143750429,1.570748806,0.159614637,-1475166,669298.5625,-24.84222794,-6.31E-06,0.0001674,-14.05020142,4.11503315,384.0350037,335.7715759,770.1228027,0.303619921,731,15239,5253,14,0,14,0,0,2,100,0,8,0,2,2,0,0,0,0,0,0,46,0,0,0,70,37,0,0,0,0,0,40,16,0,30,0,0,0,0,0,0,0,0,0,0,29,21.93706703,40,0,0,0,0,20,0,0,0,0,0,40,5,21,13,-47,1,11,1478,40,31,143,120,57,1,29,16,24,2,21,15,19,1,80,22,25,28,24,25,22,0,1000,823,6479,23.4015007,220,0,0,42,5,2,123,0,70,0,0,0,0,0,0,30,0
249,57,364,-68.2826,10.3005,6.882,1.5,3.1,314.4999298,1.046979785,1.569998026,4.712483883,-1188426.75,-1133121.5,-35.78282166,27.09418678,0.002399065,-7.685061932,8.359600067,335.9031372,5.690979004,1137.664795,0.004977435,302,12440,4860,13,0,13,0,100,13,0,0,13,0,13,13,0,0,0,0,0,0,82,0,0,0,70,37,0,0,0,0,0,30,13,0,30,0,0,0,0,0,0,0,0,0,0,34,20.96058083,0,0,0,0,0,0,0,0,0,0,100,0,6,14,7,-52,9,12,1447,79,46,163,146,8,2,31,21,27,3,24,17,20,2,99,26,30,29,27,28,25,0,1307,295,6734,26.83349991,256,0,0,42,5,14,123,0,70,0,0,0,0,0.524299979,0,30,0
314,59,366,-68.2413,10.3304,17.08,1.45,7.43,850.6665913,1.131171942,1.570532918,4.572772503,497437.9063,-734551,7.389950275,-2.64E-05,8.71E-05,-13.92184734,2.997592926,279.8436584,570.822876,631.2780762,0.47485435,902,14212,5008,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,369,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,36,21.70750999,100,0,0,0,0,0,0,0,0,0,0,0,5,28,24,-19,NA,5,1515,48,32,143,123,6,1,29,19,23,2,22,15,19,2,68,23,24,25,23,24,23,0,1018,756,8068,23.83699989,224,0,0,42,5,2,123,0,70,0,0,0,0,0.399800003,0,30,0
288,60,367,-68.2539,10.3137,7.337,1.45,3.19,405.8608446,1.113509893,1.570711374,4.601322174,-995187.9375,-708636,-9.951770782,-4.71E-06,0.00087308,-11.81763554,5.725758553,312.0052185,93.85562134,1075.436768,0.080267027,362,13912,4850,14,0,14,0,0,14,100,0,9,0,9,2,0,0,0,0,0,0,106,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,34,20.89107895,0,0,0,0,0,0,40,0,0,0,0,60,6,18,12,-29,2,7,1442,71,42,162,145,28,1,31,20,26,2,22,15,19,2,88,25,29,28,25,27,25,0,1156,497,7416,25.52050018,240,0,0,42,5,8,123,0,70,0,0,0,0,0.002,0,30,0
243,61,368,-68.2880,10.3171,10.618,1.45,4.62,311.3056268,2.09427166,1.570413351,1.570717812,-423196.5625,-706428.25,-30.22733116,30.28604889,0.006949726,-7.890752792,9.29220295,321.9803772,19.61129761,1126.219482,0.017115353,287,14258,5261,14,0,14,0,75,14,25,0,14,0,14,14,0,0,0,0,0,0,49,0,0,0,70,37,0,0,0,0,0,30,1,0,30,0,0,0,0,0,0,0,0,0,0,34,20.89097595,0,0,0,0,0,0,0,0,0,0,0,100,6,41,21,-56,11,13,1469,83,48,161,145,6,1,33,20,27,3,23,16,20,2,98,26,31,28,28,27,25,0,1311,286,7937,26.8920002,249,0,0,42,5,14,111,0,70,0,0,0,0,0.092900001,0,30,0
333,62,369,-68.2210,10.2979,31.748,1.501,14.3,1281.860707,0.956968248,1.570759416,4.878993988,555198.25,1487372.875,6.521697998,1.05E-05,0.000133959,-14.87228394,3.672090292,316.2598877,965.6008301,222.6696777,0.812610269,1261,13558,4391,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,444,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,35,21.7157383,100,0,0,0,0,0,0,0,0,0,0,0,5,23,23,-19,-1,5,1528,59,37,154,132,65,1,26,17,22,2,19,14,17,1,61,21,23,22,22,23,20,0,1237,1245,8602,20.65850067,211,0,0,42,5,2,123,0,70,0,0,0,0,0.493699998,0,30,0
332,64,371,-68.3023,10.2658,30.974,1.5,13.94,1202.52775,2.289451122,1.570725203,1.982808471,1629578.5,-247013.2813,16.62884331,-3.97E-05,8.84E-05,-15.03752708,3.115936041,410.6858521,791.8418579,301.1931152,0.724443316,1274,14224,5066,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,44,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,39,21.37954712,100,0,0,0,0,0,0,0,0,0,0,0,5,31,26,-35,NA,8,1542,65,40,171,142,36,1,28,18,23,2,19,15,17,1,68,22,24,24,23,23,22,0,1254,1171,8206,21.13949966,186,0,0,42,5,2,123,0,70,0,0,0,0,0.352499992,0,30,0
311,66,373,-68.2565,10.2838,15.192,1.5,6.84,666.7782368,0.789517522,1.570754528,5.588794231,-708443.125,-768861.1875,-2.159170151,2.25E-05,0.000280968,-14.00722408,4.258438587,345.9372559,320.8410034,821.1425781,0.280950636,672,13650,4943,5,0,5,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,46,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,30,21.83882523,60,0,40,0,0,0,0,0,0,0,0,0,6,30,23,-30,1,7,1452,41,30,145,126,55,1,29,19,24,2,22,12,18,2,72,23,27,28,24,26,23,0,1111,498,8546,25.51399994,237,0,0,42,5,8,4,0,70,0,0,0,0,0.217099994,0,30,0
331,67,374,-68.2252,10.3102,20.215,1.5,9.1,999.9718064,0.947947264,1.570759535,4.897148132,224273.25,-22907.03516,1.885253429,-4.69E-06,0.000161399,-14.68916893,3.811531305,298.1190491,701.8527832,495.3869629,0.586225748,1005,13716,4776,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,397,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,30,21.94817924,100,0,0,0,0,0,0,0,0,0,0,0,5,27,25,-21,1,5,1499,52,34,147,126,62,1,26,18,22,2,21,14,18,2,63,21,23,22,22,23,20,0,1034,933,8613,22.68650055,218,0,0,42,5,2,123,0,70,0,0,0,0,0.161899999,0,30,0
